date,deduc_type_rel_gross_43
2008Q4,0.884213704
2012Q1,0.423955364
2012Q2,0.213510634
2012Q3,0.419457257
2012Q4,0.744664992
2013Q1,0.806275525
2013Q2,0.472333208
2013Q3,0.745093875
2013Q4,0.419245736
2014Q1,0.428384595
2014Q2,0.201300961
2014Q3,0.735437835
2014Q4,0.932595634
2015Q2,0.155619309
2015Q3,0.490830962
2015Q4,0.48802414
2016Q1,0.515984133
2016Q2,0.585156946
2016Q3,0.458525457
2016Q4,0.783721193
2017Q1,0.267834041
2017Q2,0.44471272
2017Q3,0.025290859
2017Q4,0.739502324
2018Q1,0.826800211
2018Q2,0.119422456
2018Q3,0.075592736
2022Q2,0.724287311
2022Q3,0.72346286
2018Q1,0.699025685
2018Q2,0.77975937
2018Q3,0.076355896
2018Q4,0.480292771
2019Q1,0.797498254
2019Q2,0.641536138
2019Q3,0.179150159
2019Q4,0.223659167
2020Q1,0.259769771
2020Q2,0.171596314
2020Q3,0.212306123
2020Q4,0.40787534
2021Q1,0.112467481
2021Q2,0.094542177
2021Q3,0.079943738
2021Q4,0.036984863
2022Q1,0.063369989
2022Q2,0.135458677
2022Q3,0.034157336
2010Q3,0.024568675
2011Q4,0.204223108
2017Q4,0.003175964
2019Q3,0.248362501
2022Q3,0.208793695
2008Q2,0.619014722
2008Q3,0.47859985
2012Q4,0.212424757
2013Q2,0.193564673
2013Q3,0.184519821
2013Q4,0.207284857
2014Q1,2.053101583
2014Q3,4.110548988
2015Q1,0.368370028
2015Q2,0.098505061
2015Q3,0.192926835
2015Q4,0.272327091
2021Q4,0.063599465
2020Q2,0.062419364
2020Q3,0.013797476
2020Q4,0.020502552
2021Q1,0.01281238
2021Q2,0.008734033
2021Q3,0.004440184
2021Q4,0.00986562
2011Q2,0.232577167
2011Q3,0.244011163
2011Q4,0.236443944
2012Q1,0.060642619
2012Q2,0.110582227
2012Q3,0.330544325
2020Q3,0.327043733
2021Q2,0.031375351
2008Q2,0.000849224
2016Q2,0.059801102
2012Q3,0.048563437
2012Q4,0.03099473
2013Q1,0.001306306
2014Q3,0.147254462
2014Q4,0.058057492
2016Q3,0.037896541
2008Q1,0.147966043
2008Q2,0.314328113
2008Q3,0.21822712
2010Q1,0.038977397
2015Q1,0.004130457
2015Q2,0.051731998
2015Q3,0.134794179
2015Q4,0.093066764
2016Q1,0.0187239
2016Q2,0.020625365
2016Q3,0.029470589
2016Q4,0.088392282
2017Q1,0.082386547
2017Q2,0.325629327
2017Q3,0.169223454
2017Q4,0.030482038
2018Q1,0.005108982
2018Q2,0.02495207
2018Q3,0.085373698
2018Q4,0.037442767
2019Q1,0.01880495
2019Q2,0.004706561
2019Q3,0.023084143
2019Q4,0.05236655
2020Q1,0.02349658
2020Q2,0.008674595
2020Q3,0.12556386
2020Q4,0.307946454
2021Q1,0.38027545
2021Q2,0.027829977
2021Q3,0.644261657
2021Q4,0.074385588
2022Q1,0.002816889
2022Q2,0.094894315
2015Q3,0.009656728
2019Q2,0.031284441
2020Q1,0.014144289
2020Q2,0.006586107
2020Q3,0.006486017
2008Q3,0.012120074
2012Q1,0.00344475
2012Q2,0.031384133
2012Q3,0.005618329
2021Q3,0.506817039
2014Q2,0.990285768
2011Q4,0.383150403
2012Q1,0.358321651
2012Q2,0.216839749
2012Q3,0.12181868
2012Q4,0.125091327
2013Q1,0.215455642
2013Q2,0.312399393
2013Q3,0.31046945
2013Q4,0.175569265
2014Q1,0.245064796
2014Q2,0.317747284
2014Q3,0.321877635
2014Q4,0.376687859
2015Q1,0.195762406
2015Q2,0.165446035
2015Q3,0.124535749
2015Q4,0.129773909
2016Q1,0.251322788
2016Q2,0.304836683
2016Q3,0.233776041
2016Q4,0.147696372
2017Q1,0.068133378
2017Q2,0.071304357
2017Q3,0.019711016
2017Q4,0.042040829
2018Q1,0.082028227
2018Q2,0.129666333
2018Q3,0.208640297
2018Q4,0.378747998
2019Q1,0.465179457
2019Q2,0.49096372
2019Q3,0.519654986
2019Q4,0.550671243
2020Q1,0.386491473
2020Q2,0.343042099
2020Q3,0.328807829
2020Q4,0.313875469
2021Q1,0.217299241
2021Q2,0.349755702
2021Q3,0.270464368
2021Q4,0.45763473
2022Q1,0.364512617
2022Q2,0.294286259
2022Q3,0.198763509
2020Q4,0.734258332
2021Q4,0.821725922
2022Q1,0.779172557
2021Q4,0.009279151
2016Q2,0.090078709
2016Q3,0.099613578
2016Q4,0.144344055
2017Q1,0.199568151
2017Q2,0.139523947
2017Q3,0.160940132
2017Q4,0.160940129
2018Q1,0.149871224
2018Q2,0.153758411
2018Q3,0.171214662
2018Q4,0.181507501
2019Q1,0.151933519
2019Q2,0.171516716
2019Q3,0.14048737
2019Q4,0.384520002
2020Q1,0.194390252
2020Q2,0.326017655
2020Q3,0.229846124
2020Q4,0.167971282
2021Q1,0.249939007
2021Q2,0.289860238
2021Q3,0.356185443
2021Q4,0.387985041
2022Q1,0.170980721
2022Q2,0.24475425
2022Q3,0.244180496
2009Q3,0.004410052
2011Q2,0.031663911
2014Q1,0.001857214
2014Q3,0.000823486
2015Q4,0.001738185
2016Q2,0.00647719
2009Q1,0.01420531
2009Q2,0.002532602
2019Q2,0.000314074
2014Q1,0.235395187
2014Q2,0.233297429
2014Q3,0.534397886
2014Q4,0.043783057
2016Q2,0.385714506
2016Q3,0.746530722
2017Q4,0.026391723
2020Q3,0.113630975
2012Q1,0.140323018
2012Q2,0.160203053
2012Q4,0.239314136
2013Q1,0.161408219
2013Q2,0.248576415
2013Q3,0.113958192
2013Q4,0.132488831
2014Q1,0.062097992
2014Q2,0.014282591
2014Q3,0.018049334
2014Q4,0.034840725
2015Q1,0.010744486
2015Q2,0.150579791
2015Q3,0.080072549
2016Q1,0.092408886
2016Q2,0.076538335
2016Q3,0.125088018
2016Q4,0.032123392
2017Q1,0.173039898
2017Q2,0.003914774
2017Q3,0.007003924
2017Q4,0.003344223
2018Q1,0.198487697
2018Q3,0.004025564
2018Q4,0.023305148
2019Q1,0.000457078
2019Q2,0.004132004
2019Q3,0.00708598
2020Q1,0.191426549
2020Q2,0.465325523
2020Q3,0.01425438
2020Q4,0.001791907
2021Q1,0.070015032
2021Q2,0.030609815
2021Q3,0.010083512
2022Q1,0.020924466
2022Q2,0.021588349
2021Q2,0.057955477
2021Q3,0.093646972
2021Q4,0.076426869
2022Q1,0.067835029
2022Q2,0.053398877
2022Q3,0.121262886
2019Q4,0.124308825
2020Q3,0.053020401
2021Q4,0.039111422
2022Q1,0.05080971
2012Q4,0.11167788
2016Q3,0.1595115
2017Q3,0.460688912
2018Q2,0.212461374
2020Q2,0.10274812
2020Q3,0.121712963
2021Q2,0.822987841
2021Q3,0.345120013
2021Q4,0.531007772
2022Q1,0.749255922
2022Q2,0.681360621
2022Q3,0.835006164
2012Q2,0.24437158
2012Q3,0.123761735
2012Q4,0.21828249
2013Q1,0.411411747
2013Q2,0.359822643
2013Q3,0.24993818
2013Q4,0.119172546
2014Q1,0.127802466
2014Q2,0.050276336
2014Q3,0.056117407
2014Q4,0.081445744
2015Q1,0.071151126
2015Q2,0.001999923
2015Q3,0.204969993
2015Q4,0.093739445
2016Q1,0.152900649
2016Q2,0.216662165
2009Q3,0.047517607
2009Q4,0.008359857
2013Q1,0.022079802
2013Q2,0.023354246
2013Q3,0.014893815
2008Q1,0.022971234
2008Q2,0.012883175
2008Q3,0.007198367
2008Q4,0.00505354
2009Q1,0.031747362
2009Q2,0.057456845
2009Q3,0.008179257
2009Q4,0.008137782
2015Q2,0.003905344
2015Q3,0.006961651
2015Q4,0.018271667
2016Q1,0.005668186
2016Q2,0.014380673
2016Q3,0.005754815
2016Q4,0.066556344
2017Q1,0.004489084
2017Q2,0.006481411
2017Q3,0.004520578
2017Q4,0.031812072
2018Q1,0.013962816
2018Q2,0.000153039
2018Q3,0.001497244
2018Q4,0.016176083
2019Q1,0.012239503
2019Q2,0.003058415
2019Q3,0.002022162
2019Q4,0.021828153
2020Q3,0.003920869
2020Q4,0.007616488
2021Q1,0.000986341
2021Q2,0.009350101
2021Q3,0.000357705
2021Q4,0.007566159
2022Q1,0.007140104
2022Q2,0.018986571
2022Q3,0.005185741
2010Q4,0.4350306
2008Q4,0.006190599
2009Q1,0.003296958
2009Q2,0.003356696
2009Q4,0.007806134
2010Q1,0.00250327
2010Q2,0.010406492
2010Q3,0.004736512
2010Q4,0.008518377
2011Q1,0.007651864
2011Q2,0.011095163
2011Q3,0.012108066
2011Q4,0.0087648
2012Q1,0.009503058
2012Q2,0.015147085
2012Q3,0.010168128
2012Q4,0.002964812
2013Q1,0.003839153
2009Q4,0.003083986
2010Q2,0.000222532
2010Q3,0.002366725
2010Q4,0.000163012
2011Q1,0.000109949
2011Q3,0.00021079
2011Q4,0.000822027
2012Q1,0.000173369
2012Q2,0.000648864
2012Q3,0.002325854
2013Q1,0.000326929
2013Q2,0.000423966
2013Q3,0.000417124
2013Q4,0.000167826
2014Q1,0.000204808
2014Q2,0.007765008
2014Q3,0.001807
2016Q4,0.445642641
2017Q1,0.046509207
2017Q2,0.074484592
2017Q3,0.081868448
2017Q4,0.104726212
2018Q1,0.016964251
2018Q2,0.061233568
2018Q4,0.091983889
2019Q1,0.060218835
2019Q2,0.115068991
2019Q3,0.093046732
2019Q4,0.062822665
2020Q3,0.024074682
2020Q4,0.080016993
2021Q3,0.082813377
2021Q4,0.021194974
2022Q1,0.001915329
2022Q2,0.025056238
2020Q4,0.002697448
2021Q1,0.001292855
2021Q2,0.002935008
2021Q3,0.005858276
2021Q4,0.003766866
2022Q1,0.002131627
2022Q2,0.003529316
2022Q3,0.004668248
2014Q2,0.962776728
2015Q3,0.927993765
2016Q2,0.908034941
2017Q1,0.919374659
2021Q3,0.907337215
2011Q3,0.13503955
2011Q4,0.182172163
2012Q1,0.179419708
2012Q2,0.142791636
2012Q3,0.122520757
2012Q4,0.151399005
2013Q1,0.117996137
2013Q2,0.146293685
2013Q3,0.126568711
2013Q4,0.139339939
2014Q1,0.414401161
2014Q2,0.496456435
2014Q3,0.258046186
2014Q4,0.231144188
2015Q1,0.306799325
2015Q2,0.346919872
2015Q3,0.262770093
2015Q4,0.277467563
2016Q1,0.392945006
2016Q2,0.452874004
2016Q3,0.036450071
2016Q4,0.288578314
2017Q1,0.468882574
2017Q2,0.311768061
2017Q3,0.374365618
2017Q4,0.305952025
2018Q1,0.432763076
2018Q2,0.409094694
2018Q3,0.289973338
2018Q4,0.281207606
2019Q1,0.168726975
2019Q2,0.366209259
2019Q3,0.407377411
2019Q4,0.246035027
2020Q1,0.359685896
2020Q2,0.407479005
2020Q3,0.388096247
2020Q4,0.404215022
2021Q1,0.447544672
2021Q2,0.280365286
2021Q3,0.368647301
2021Q4,0.384235079
2022Q1,0.434881186
2022Q2,0.415266778
2022Q3,0.450720528
2008Q1,0.362958968
2008Q2,0.550472242
2008Q3,0.72353308
2008Q4,0.922286779
2015Q1,0.230509929
2021Q1,1
2021Q1,0.158536371
2014Q4,0.00862954
2015Q1,0.001972501
2015Q2,0.008042521
2015Q3,0.008444723
2016Q1,0.005835108
2016Q4,0.007772591
2009Q1,0.019476512
2018Q3,0.196497216
2018Q4,0.573742378
2008Q1,0.163089033
2008Q2,0.122905384
2008Q3,0.202977812
2008Q4,0.131515731
2009Q1,0.062382366
2009Q2,0.041877711
2009Q3,0.005979904
2009Q4,0.051284576
2010Q1,0.334074317
2010Q2,0.006860823
2010Q4,0.000666557
2017Q3,0.009063506
2012Q4,0.002412229
2013Q3,0.229264247
2013Q4,0.026812172
2012Q1,0.363375791
2013Q2,0.061762197
2013Q3,0.121613536
2013Q3,0.121613536
2013Q3,0.121613536
2013Q3,0.121613536
2013Q3,0.046253874
2013Q3,0.046253874
2013Q3,0.046253874
2013Q3,0.046253874
2008Q4,0.818702029
2009Q1,0.667867928
2009Q2,0.579532435
2009Q3,0.599579737
2009Q4,0.397038643
2010Q1,0.318177966
2010Q2,0.348286411
2010Q3,0.574781419
2010Q4,0.4716092
2011Q1,0.337509358
2011Q2,0.512412863
2011Q3,0.617426309
2011Q4,0.609143228
2012Q1,0.640654734
2012Q2,0.117893232
2012Q3,0.576646881
2012Q4,0.288481446
2013Q1,0.515455656
2013Q2,0.830389022
2013Q3,0.619243181
2013Q4,0.078919783
2014Q1,0.01960724
2014Q2,0.384134358
2014Q3,0.483920824
2015Q2,0.258154903
2015Q3,0.186234142
2015Q4,0.426235353
2016Q1,0.346078227
2016Q2,0.423382261
2016Q3,0.547052738
2016Q4,0.546859934
2017Q1,0.505642463
2017Q2,0.561809946
2017Q3,0.637060586
2017Q4,0.616013073
2018Q1,0.540078751
2018Q2,0.502598316
2018Q3,0.620440749
2018Q4,0.611442472
2019Q1,0.574318179
2019Q2,0.571767035
2019Q3,0.613477168
2019Q4,0.642280041
2020Q1,0.680066488
2020Q2,0.644108249
2020Q3,0.67901793
2020Q4,0.660113432
2021Q1,0.615184216
2021Q2,0.656460381
2021Q3,0.705775652
2021Q4,0.723394231
2022Q1,0.632169426
2022Q2,0.657685424
2022Q3,0.754513843
2019Q2,0.17499155
2020Q1,0.255673426
2020Q4,0.347343966
2022Q2,0.366716808
2022Q3,0.28837348
2016Q4,0.327598362
2017Q1,0.057817155
2017Q2,0.168349592
2017Q3,0.052456105
2017Q4,0.138507217
2018Q1,0.075381165
2018Q4,0.145007557
2019Q1,0.069114075
2019Q2,0.039217922
2019Q3,0.255360661
2019Q4,0.33566935
2020Q1,0.54309196
2021Q1,0.387418417
2021Q2,0.440923407
2021Q3,0.094583949
2021Q4,0.244132751
2022Q1,0.390354587
2022Q2,0.432088274
2022Q3,0.278886933
2016Q1,0.082153924
2016Q2,0.071831702
2015Q1,0.003860935
2017Q2,0.711386324
2017Q3,0.621324646
2018Q3,0.042421091
2019Q1,0.535784565
2019Q2,0.398814307
2019Q3,0.535805539
2019Q4,0.223860838
2020Q2,0.218709501
2020Q3,0.24363187
2020Q4,0.356336418
2021Q1,0.592905519
2021Q2,0.549260823
2021Q3,0.742023851
2021Q4,0.593827891
2022Q2,0.442691888
2022Q3,0.139799031
2019Q1,0.020269874
2019Q2,0.007645873
2019Q3,0.016899127
2019Q4,0.008955533
2020Q1,0.013413745
2020Q2,0.010771684
2020Q3,0.010605026
2020Q4,0.009410745
2019Q2,0.160950258
2019Q3,0.11376493
2019Q4,0.136643767
2020Q1,0.248838376
2020Q2,0.282554497
2020Q3,0.8165323
2020Q4,0.364948213
2021Q2,0.074113039
2021Q3,0.093780039
2022Q1,0.385611201
2022Q2,0.316970423
2022Q3,0.174049162
2009Q4,0.132577369
2009Q4,0.528513507
2010Q1,0.475365941
2010Q2,0.472834237
2010Q3,0.487515814
2010Q4,0.502858898
2011Q1,0.522772431
2011Q2,0.497107479
2011Q3,0.49683422
2011Q4,0.514179038
2012Q1,0.469220942
2012Q2,0.527419948
2013Q1,0.016920109
2013Q2,0.010969642
2013Q3,0.012053292
2013Q4,0.018419362
2014Q1,0.015667501
2014Q2,0.024470222
2014Q3,0.016555807
2014Q4,0.005209583
2015Q1,0.006078061
2015Q2,0.011648164
2015Q3,0.00547155
2015Q4,0.058376946
2016Q1,0.039559917
2016Q2,0.04685232
2016Q3,0.036684624
2016Q4,0.049821425
2017Q1,0.053841682
2017Q2,0.042287425
2017Q3,0.056634805
2017Q4,0.048276968
2018Q1,0.051020576
2018Q2,0.052537555
2018Q3,0.048714544
2018Q4,0.041962617
2019Q1,0.042090234
2019Q2,0.056165651
2019Q3,0.030570009
2019Q4,0.030148892
2020Q1,0.020018659
2020Q2,0.021825508
2020Q3,0.036671357
2016Q1,0.016485174
2016Q2,0.006009287
2020Q3,0.005834514
2021Q1,0.00260067
2021Q2,0.113435689
2021Q3,0.072983736
2013Q2,0.001125081
2021Q2,0.975048645
2021Q3,1
2021Q4,1
2022Q2,1
2022Q3,1
2008Q4,0.033046222
2009Q4,0.01564409
2008Q3,0.011278303
2014Q2,0.015282842
2014Q3,0.074443565
2022Q3,0.11776991
2008Q1,0.003088133
2008Q2,0.006093161
2008Q4,0.003045612
2017Q1,0.010587394
2020Q1,0.008193959
2021Q4,0.01751021
2022Q1,0.007932765
2022Q2,0.007971457
2022Q3,0.021315323
2018Q1,0.838704325
2021Q2,0.022414786
2021Q4,0.008902105
2022Q2,0.009176047
2022Q3,0.006275179
2015Q1,0.14521362
2015Q2,0.009533203
2015Q3,0.007122923
2016Q3,0.008535359
2018Q2,0.016962916
2018Q3,0.029758036
2018Q4,0.01485221
2019Q1,0.006475236
2019Q3,0.024025506
2019Q4,0.006921331
2020Q1,0.010081281
2020Q2,0.066346319
2020Q3,0.034199868
2020Q4,0.043977795
2021Q1,0.032948307
2021Q2,0.0219219
2021Q3,0.034725923
2021Q4,0.022742878
2022Q1,0.06320423
2022Q2,0.020432841
2022Q3,0.027098172
2011Q3,0.02642432
2011Q4,0.003025303
2012Q1,0.017620611
2013Q1,0.014827225
2013Q2,0.007981952
2013Q3,0.038912442
2013Q4,0.00270602
2014Q1,0.006927868
2014Q2,0.007831313
2014Q3,0.008053217
2014Q4,0.012281431
2015Q1,0.003047178
2015Q3,0.007206477
2015Q4,0.001944102
2016Q1,0.006633108
2016Q2,0.010312711
2016Q3,0.003395277
2016Q4,0.018949949
2017Q3,0.004273671
2017Q4,0.029896627
2018Q1,0.003780341
2018Q2,0.003736021
2018Q3,0.009137071
2018Q4,0.001126456
2019Q1,0.008944145
2019Q2,0.010459515
2019Q3,0.001528749
2019Q4,0.013401945
2020Q1,0.017528103
2020Q2,0.001368324
2020Q3,0.000658733
2020Q4,0.000810387
2021Q1,0.019769735
2021Q2,0.022499244
2021Q3,0.007368168
2021Q4,0.001681043
2022Q1,0.002751844
2022Q2,0.001000236
2022Q3,0.001962261
2008Q3,0.018143948
2008Q4,0.004770624
2009Q1,0.003574651
2009Q2,0.008658747
2009Q3,0.006010391
2009Q4,0.003737548
2010Q1,0.006236911
2010Q2,0.009664379
2010Q3,0.007898795
2010Q4,0.004548416
2011Q1,0.002488359
2011Q2,0.012297373
2011Q3,0.00551125
2011Q4,0.003788956
2012Q1,0.002408586
2012Q2,0.010012724
2012Q3,0.003589189
2012Q4,0.001734334
2013Q1,0.000732753
2013Q2,0.005245189
2013Q3,0.003374338
2014Q1,0.004319007
2014Q2,0.012977089
2014Q4,0.002509045
2020Q1,0.18050377
2020Q2,0.123594844
2020Q3,0.397269238
2020Q4,0.480587611
2021Q1,0.292579241
2021Q2,0.196287503
2021Q3,0.250436798
2021Q4,0.307968369
2022Q1,0.476284604
2022Q2,0.236924538
2022Q3,0.178307291
